"lsoa21_code","analysis","official_rank","official_decile","rank_p05","rank_median","rank_p95","rank_p90_interval_width","same_decile_probability","probability_most_deprived_10pct","probability_most_deprived_20pct"
"E01000307","Weights +/-25%",7793,3,7218.9,7830.5,8394.15,1175.25,0.998,0,0.002
"E01000308","Weights +/-25%",13189,4,12549.7,13207.5,13851.1,1301.4,0.775,0,0
"E01000309","Weights +/-25%",14804,5,14042.9,14839,15528.25,1485.35,0.998,0,0
"E01000310","Weights +/-25%",7872,3,7354.8,7903,8409.05,1054.25,1,0,0
"E01000311","Weights +/-25%",15318,5,14402.85,15362.5,16247.05,1844.2,1,0,0
"E01000312","Weights +/-25%",8621,3,7912,8611.5,9377,1465,1,0,0
"E01000313","Weights +/-25%",6925,3,6198.55,6984.5,7691,1492.45,0.655,0,0.345
"E01000314","Weights +/-25%",15599,5,14749.45,15636.5,16556,1806.55,0.995,0,0
"E01000315","Weights +/-25%",7642,3,7197,7668,8130.05,933.049999999999,1,0,0
"E01000316","Weights +/-25%",12199,4,11615.75,12207.5,12787.05,1171.3,1,0,0
"E01000317","Weights +/-25%",20390,7,19737,20401.5,21055,1318,0.639,0,0
"E01000318","Weights +/-25%",22336,7,21837.6,22337,22870.1,1032.5,1,0,0
"E01000319","Weights +/-25%",27228,9,26680,27248.5,27774.05,1094.05,0.729,0,0
"E01000320","Weights +/-25%",23214,7,22560.75,23246,23958.4,1397.65,0.799,0,0
"E01000321","Weights +/-25%",17664,6,17183.95,17685.5,18186.25,1002.3,1,0,0
"E01000322","Weights +/-25%",16776,5,16081.95,16764.5,17481.3,1399.35,0.592,0,0
"E01000323","Weights +/-25%",11509,4,10979.75,11544,12066.1,1086.35,1,0,0
"E01000324","Weights +/-25%",21585,7,21204.6,21613,22025.05,820.449999999997,1,0,0
"E01000325","Weights +/-25%",31750,10,31455,31748,32025.15,570.149999999998,1,0,0
"E01000326","Weights +/-25%",23161,7,22617.7,23171.5,23742.25,1124.55,0.89,0,0
"E01000327","Weights +/-25%",29019,9,28615.8,29030,29415,799.200000000001,1,0,0
"E01000328","Weights +/-25%",26848,8,26306,26846.5,27325.05,1019.05,0.679,0,0
"E01000329","Weights +/-25%",19997,6,19315.95,19976,20648.25,1332.3,0.722,0,0
"E01000330","Weights +/-25%",18526,6,17961.95,18518,19138.05,1176.1,1,0,0
"E01000331","Weights +/-25%",11694,4,11239,11680.5,12248.05,1009.05,1,0,0
"E01000332","Weights +/-25%",21811,7,21269.95,21820,22417.05,1147.1,1,0,0
"E01000333","Weights +/-25%",9142,3,8990,9135,9294,304,1,0,0
"E01000334","Weights +/-25%",21736,7,21173.9,21739,22356.05,1182.15,1,0,0
"E01000335","Weights +/-25%",12975,4,12749,12981.5,13266.05,517.049999999999,1,0,0
"E01000336","Weights +/-25%",7449,3,7328.9,7460,7592,263.099999999999,1,0,0
"E01000337","Weights +/-25%",12671,4,12301.95,12671,13097.3,795.350000000002,1,0,0
"E01000338","Weights +/-25%",15538,5,15065.95,15554.5,16038,972.050000000001,1,0,0
"E01000339","Weights +/-25%",20993,7,20438.6,20983,21578.2,1139.6,0.987,0,0
"E01000340","Weights +/-25%",27048,9,26671,27024.5,27352,681,0.528,0,0
"E01000341","Weights +/-25%",27874,9,27526.95,27870.5,28208.05,681.099999999999,1,0,0
"E01000342","Weights +/-25%",27283,9,26978,27265.5,27565,587,0.931,0,0
"E01000343","Weights +/-25%",26845,8,26311.95,26837,27319.05,1007.1,0.694,0,0
"E01000344","Weights +/-25%",28439,9,28055.75,28432,28788.05,732.299999999999,1,0,0
"E01000345","Weights +/-25%",30937,10,30610,30931.5,31241.1,631.099999999999,1,0,0
"E01000346","Weights +/-25%",28910,9,28441,28905.5,29388.05,947.049999999999,1,0,0
"E01000347","Weights +/-25%",24850,8,24305.95,24842,25380.4,1074.45,1,0,0
"E01000348","Weights +/-25%",33252,10,33126,33244,33345,219,1,0,0
"E01000349","Weights +/-25%",31870,10,31525.9,31867.5,32186.1,660.200000000001,1,0,0
"E01000350","Weights +/-25%",31132,10,30742.8,31119,31472,729.200000000001,1,0,0
"E01000351","Weights +/-25%",29881,9,29499.85,29866.5,30245,745.150000000001,0.991,0,0
"E01000352","Weights +/-25%",19194,6,18545.95,19189,19819,1273.05,0.999,0,0
"E01000353","Weights +/-25%",32481,10,32229.95,32459.5,32691.05,461.099999999999,1,0,0
"E01000354","Weights +/-25%",18486,6,17741.7,18459,19400,1658.3,1,0,0
"E01000355","Weights +/-25%",31700,10,31444.85,31688,31924,479.149999999998,1,0,0
"E01000356","Weights +/-25%",28847,9,28457.95,28829.5,29222.05,764.099999999999,1,0,0
"E01000357","Weights +/-25%",33250,10,33081.95,33239,33366,284.050000000003,1,0,0
"E01000358","Weights +/-25%",30318,9,29939.95,30322,30676.1,736.150000000001,0.606,0,0
"E01000359","Weights +/-25%",31748,10,31521.7,31749,31960,438.299999999999,1,0,0
"E01000360","Weights +/-25%",13810,5,13222.5,13835.5,14451.1,1228.6,0.79,0,0
"E01000361","Weights +/-25%",28098,9,27646.95,28088,28537,890.049999999999,1,0,0
"E01000362","Weights +/-25%",20111,6,18853.9,20082,21222.55,2368.65,0.581,0,0
"E01000363","Weights +/-25%",28836,9,28395,28825,29241.05,846.049999999999,1,0,0
"E01000364","Weights +/-25%",28365,9,27980.95,28363.5,28726.1,745.149999999998,1,0,0
"E01000365","Weights +/-25%",22334,7,21773,22311,22905,1132,1,0,0
"E01000366","Weights +/-25%",25196,8,24626.85,25188.5,25775.05,1148.2,1,0,0
"E01000367","Weights +/-25%",9830,3,9527.95,9838.5,10159.35,631.399999999998,0.936,0,0
"E01000368","Weights +/-25%",8213,3,7944.95,8207.5,8493.1,548.150000000001,1,0,0
"E01000369","Weights +/-25%",25518,8,24980.75,25507.5,26068.1,1087.35,1,0,0
"E01000370","Weights +/-25%",24659,8,24107.7,24650.5,25208.15,1100.45,1,0,0
"E01000371","Weights +/-25%",26901,8,26390.9,26879.5,27362.05,971.150000000005,0.65,0,0
"E01000372","Weights +/-25%",9288,3,8998,9305.5,9669.2,671.199999999999,1,0,0
"E01000373","Weights +/-25%",10354,4,9959.95,10327,10789,829.049999999999,0.786,0,0
"E01000374","Weights +/-25%",6407,2,6169.9,6401,6660,490.1,0.985,0,0.985
"E01000375","Weights +/-25%",18718,6,18321.7,18706.5,19122,800.299999999999,1,0,0
"E01000376","Weights +/-25%",21345,7,20926,21359,21783,857,1,0,0
"E01000377","Weights +/-25%",22831,7,22341,22835.5,23368.3,1027.3,0.995,0,0
"E01000379","Weights +/-25%",15536,5,15263.95,15531.5,15853.05,589.1,1,0,0
"E01000380","Weights +/-25%",13073,4,12656.95,13087.5,13551,894.049999999999,0.927,0,0
"E01000381","Weights +/-25%",11599,4,11190.55,11603.5,12114.05,923.5,1,0,0
"E01000382","Weights +/-25%",31644,10,31407.95,31637.5,31827,419.049999999999,1,0,0
"E01000383","Weights +/-25%",18711,6,18294.7,18709,19144.05,849.350000000002,1,0,0
"E01000384","Weights +/-25%",21267,7,20646.6,21284,21933.1,1286.5,0.998,0,0
"E01000385","Weights +/-25%",9708,3,9367.9,9719.5,10107.2,739.300000000001,0.959,0,0
"E01000386","Weights +/-25%",4284,2,4169,4275,4394,225,1,0,1
"E01000387","Weights +/-25%",27261,9,26648.95,27252.5,27809,1160.05,0.761,0,0
"E01000388","Weights +/-25%",30147,9,29794,30130.5,30453.05,659.049999999999,0.89,0,0
"E01000389","Weights +/-25%",25546,8,24999.9,25546.5,26115.25,1115.35,1,0,0
"E01000390","Weights +/-25%",27479,9,26929.75,27475,27931.1,1001.35,0.918,0,0
"E01000391","Weights +/-25%",22823,7,22176.9,22830.5,23503.15,1326.25,0.977,0,0
"E01000392","Weights +/-25%",12352,4,12065.85,12382,12683.05,617.200000000001,1,0,0
"E01000393","Weights +/-25%",27396,9,26769.9,27408.5,27970.1,1200.2,0.84,0,0
"E01000394","Weights +/-25%",27514,9,27030.95,27488,27901.05,870.100000000002,0.961,0,0
"E01000395","Weights +/-25%",32007,10,31799.95,32000,32200.05,400.099999999999,1,0,0
"E01000396","Weights +/-25%",31313,10,30947.9,31310.5,31615.25,667.349999999999,1,0,0
"E01000398","Weights +/-25%",16332,5,15916.85,16338,16802.2,885.35,0.972,0,0
"E01000399","Weights +/-25%",27365,9,26926.95,27357.5,27755.1,828.149999999998,0.912,0,0
"E01000400","Weights +/-25%",21810,7,21524.95,21814.5,22120.05,595.099999999999,1,0,0
"E01000401","Weights +/-25%",10910,4,10662,10902,11154.15,492.15,1,0,0
"E01000402","Weights +/-25%",12138,4,11712.95,12120.5,12616.05,903.099999999999,1,0,0
"E01000403","Weights +/-25%",5964,2,5659,5967,6282.25,623.249999999999,1,0,1
"E01000404","Weights +/-25%",6367,2,6030,6363,6698.15,668.15,0.972,0,0.972
"E01000405","Weights +/-25%",10432,4,10104.8,10431,10776,671.199999999999,0.932,0,0
"E01000406","Weights +/-25%",14966,5,14563,14946.5,15417.05,854.050000000001,1,0,0
"E01000407","Weights +/-25%",22707,7,22257,22711,23215.1,958.099999999999,1,0,0
"E01000408","Weights +/-25%",8696,3,8361.9,8694.5,9060.05,698.15,1,0,0
"E01000409","Weights +/-25%",31106,10,30692.95,31089,31463.1,770.150000000005,1,0,0
"E01000410","Weights +/-25%",29180,9,28923.95,29169,29408.15,484.200000000001,1,0,0
"E01000411","Weights +/-25%",26878,8,26365.85,26871.5,27336.35,970.5,0.678,0,0
"E01000412","Weights +/-25%",25787,8,25461.85,25771.5,26070,608.150000000001,1,0,0
"E01000413","Weights +/-25%",23728,8,23137.7,23712.5,24294,1156.3,0.576,0,0
"E01000414","Weights +/-25%",17293,6,16673,17301.5,17942.05,1269.05,0.867,0,0
"E01000415","Weights +/-25%",32490,10,32231.9,32474.5,32720,488.099999999999,1,0,0
"E01000416","Weights +/-25%",11829,4,11285.75,11828,12370.1,1084.35,1,0,0
"E01000417","Weights +/-25%",15041,5,14548.95,15063,15549.05,1000.1,1,0,0
"E01000418","Weights +/-25%",17958,6,17504.85,17954,18492.25,987.399999999998,1,0,0
"E01000419","Weights +/-25%",29648,9,29291.9,29635,30009.05,717.150000000001,1,0,0
"E01000420","Weights +/-25%",24886,8,24229.85,24869,25521.15,1291.3,1,0,0
"E01000421","Weights +/-25%",31634,10,31361,31616,31841.05,480.049999999999,1,0,0
"E01000422","Weights +/-25%",8563,3,8153.65,8591.5,9009.1,855.450000000001,1,0,0
"E01000423","Weights +/-25%",32796,10,32618,32796.5,32956.05,338.050000000003,1,0,0
"E01000424","Weights +/-25%",28283,9,27451.95,28262,29069.55,1617.6,0.996,0,0
"E01000425","Weights +/-25%",32889,10,32671.9,32863,33064.05,392.149999999994,1,0,0
"E01000426","Weights +/-25%",25920,8,25197.65,25909.5,26600.15,1402.5,0.998,0,0
"E01000427","Weights +/-25%",22567,7,22069.95,22546,23057.05,987.099999999999,1,0,0
"E01000428","Weights +/-25%",11929,4,11680.9,11917.5,12245.15,564.25,1,0,0
"E01000429","Weights +/-25%",4149,2,3972,4155.5,4329,357,1,0,1
"E01000430","Weights +/-25%",15673,5,15113,15668.5,16273.5,1160.5,1,0,0
"E01000431","Weights +/-25%",4439,2,4228,4429,4688.05,460.05,1,0,1
"E01000433","Weights +/-25%",3945,2,3808.95,3945,4079,270.05,1,0,1
"E01000434","Weights +/-25%",5490,2,5296,5499,5714.05,418.049999999999,1,0,1
"E01000435","Weights +/-25%",9301,3,9129.95,9323,9512.1,382.150000000001,1,0,0
"E01000436","Weights +/-25%",32315,10,32119.95,32317.5,32509.05,389.100000000002,1,0,0
"E01000437","Weights +/-25%",24368,8,23674.85,24345.5,24987.2,1312.35,0.964,0,0
"E01000438","Weights +/-25%",17977,6,17409,17969,18606.4,1197.4,1,0,0
"E01000439","Weights +/-25%",9525,3,9276.95,9522,9781.1,504.15,1,0,0
"E01000440","Weights +/-25%",31013,10,30646,30993,31332.05,686.049999999999,1,0,0
"E01000441","Weights +/-25%",6462,2,6316.85,6479.5,6659.1,342.25,0.994,0,0.994
"E01000442","Weights +/-25%",25803,8,25272,25800.5,26347.15,1075.15,1,0,0
"E01000443","Weights +/-25%",19024,6,18404.7,19010,19653.4,1248.7,1,0,0
"E01000444","Weights +/-25%",32469,10,32307.95,32454,32599.05,291.100000000002,1,0,0
"E01000445","Weights +/-25%",30998,10,30655,30986.5,31309,654,1,0,0
"E01000446","Weights +/-25%",31326,10,31059.85,31316,31522.1,462.250000000004,1,0,0
"E01000447","Weights +/-25%",23525,7,22893.95,23507,24094.05,1200.1,0.609,0,0
"E01000448","Weights +/-25%",33301,10,33141.9,33305,33449,307.099999999999,1,0,0
"E01000449","Weights +/-25%",32719,10,32418.85,32715,32982.15,563.299999999999,1,0,0
"E01000450","Weights +/-25%",17947,6,17305.95,17920,18758.4,1452.45,0.999,0,0
"E01000451","Weights +/-25%",29408,9,28967.95,29396,29851.15,883.200000000001,1,0,0
"E01000452","Weights +/-25%",30971,10,30620,30956.5,31278.05,658.049999999999,1,0,0
"E01000453","Weights +/-25%",29668,9,29225.9,29651.5,30100.2,874.299999999996,0.999,0,0
"E01000454","Weights +/-25%",17008,6,16472.95,17005,17607.15,1134.2,0.622,0,0
"E01000455","Weights +/-25%",29793,9,29293.9,29781,30301.05,1007.15,0.969,0,0
"E01000456","Weights +/-25%",31709,10,31360.9,31703,32054.15,693.250000000004,1,0,0
"E01000457","Weights +/-25%",20745,7,20133.8,20729.5,21312.15,1178.35,0.906,0,0
"E01000458","Weights +/-25%",31722,10,31501,31729.5,31936.15,435.150000000001,1,0,0
"E01000459","Weights +/-25%",20044,6,19458.3,20021.5,20595.1,1136.8,0.717,0,0
"E01000460","Weights +/-25%",32849,10,32677,32848.5,32994,317,1,0,0
"E01000461","Weights +/-25%",31898,10,31656,31898,32114,458,1,0,0
"E01000462","Weights +/-25%",22602,7,22177.95,22583,23002.25,824.299999999999,1,0,0
"E01000463","Weights +/-25%",31099,10,30748.95,31088,31403.05,654.099999999999,1,0,0
"E01000464","Weights +/-25%",9485,3,9096.95,9483.5,9890.4,793.450000000001,0.998,0,0
"E01000465","Weights +/-25%",7701,3,7394.95,7714,8066.15,671.2,1,0,0
"E01000466","Weights +/-25%",9426,3,9027.9,9442,9862.35,834.450000000001,0.995,0,0
"E01000467","Weights +/-25%",11678,4,11278.9,11680,12162.1,883.199999999999,1,0,0
"E01000468","Weights +/-25%",13855,5,13285.75,13844.5,14492.35,1206.6,0.834,0,0
"E01000469","Weights +/-25%",13692,5,13212.85,13710.5,14244.15,1031.3,0.729,0,0
"E01000470","Weights +/-25%",4590,2,4313,4607.5,4917.05,604.049999999999,1,0,1
"E01000471","Weights +/-25%",12806,4,11827.65,12837,13802.35,1974.7,0.884,0,0
"E01000472","Weights +/-25%",10784,4,9749.45,10810,11852.8,2103.35,0.872,0,0
"E01000473","Weights +/-25%",7237,3,6382.85,7234,8036.7,1653.85,0.826,0,0.174
"E01000474","Weights +/-25%",10359,4,9150.25,10375.5,11486.45,2336.2,0.632,0,0
"E01000475","Weights +/-25%",9882,3,8947.95,9907.5,10788.65,1840.7,0.647,0,0
"E01000476","Weights +/-25%",11152,4,10238.6,11150,12077.05,1838.45,0.966,0,0
"E01000477","Weights +/-25%",4734,2,4132.75,4750,5376.1,1243.35,1,0,1
"E01000478","Weights +/-25%",9209,3,8272.9,9222.5,10113.05,1840.15,0.955,0,0
"E01000479","Weights +/-25%",17040,6,16379.85,17044,17700.15,1320.3,0.659,0,0
"E01000480","Weights +/-25%",18864,6,18261.95,18866.5,19503.25,1241.3,1,0,0
"E01000481","Weights +/-25%",7371,3,6724,7394.5,8079.45,1355.45,0.939,0,0.061
"E01000483","Weights +/-25%",3583,2,3110.8,3591,4102.35,991.549999999999,0.772,0.228,1
"E01000484","Weights +/-25%",7717,3,7271.85,7733.5,8228.15,956.299999999999,1,0,0
"E01000485","Weights +/-25%",10549,4,9981.95,10577.5,11119.1,1137.15,0.906,0,0
"E01000486","Weights +/-25%",17267,6,16332,17287,18222.35,1890.35,0.755,0,0
"E01000487","Weights +/-25%",11048,4,10445.65,11065,11703.35,1257.7,0.996,0,0
"E01000488","Weights +/-25%",12746,4,12195.65,12776,13357.05,1161.4,0.984,0,0
"E01000489","Weights +/-25%",14355,5,13722.95,14379.5,14937,1214.05,0.988,0,0
"E01000490","Weights +/-25%",10525,4,9922.95,10541.5,11146.2,1223.25,0.863,0,0
"E01000491","Weights +/-25%",14787,5,14209.95,14791,15306.1,1096.15,1,0,0
"E01000492","Weights +/-25%",18107,6,17277.9,18140,18995.35,1717.45,0.996,0,0
"E01000493","Weights +/-25%",20299,7,19444.35,20335.5,21059.05,1614.7,0.552,0,0
"E01000494","Weights +/-25%",12795,4,12197.95,12825.5,13405.05,1207.1,0.969,0,0
"E01000495","Weights +/-25%",7854,3,7428.95,7872.5,8308.25,879.3,1,0,0
"E01000497","Weights +/-25%",6927,3,6345.75,6954.5,7551.3,1205.55,0.673,0,0.327
"E01000498","Weights +/-25%",1933,1,1562.95,1952,2357.05,794.1,1,1,1
"E01000499","Weights +/-25%",2823,1,2326.75,2834.5,3366.25,1039.5,0.954,0.954,1
"E01000501","Weights +/-25%",5012,2,4445,5037.5,5654.55,1209.55,1,0,1
"E01000502","Weights +/-25%",5431,2,4817.9,5454.5,6092.2,1274.3,1,0,1
"E01000503","Weights +/-25%",5493,2,4995,5518.5,6069.05,1074.05,1,0,1
"E01000504","Weights +/-25%",11117,4,10495.8,11143,11761,1265.2,0.996,0,0
"E01000505","Weights +/-25%",12513,4,11877.7,12513.5,13137,1259.3,0.998,0,0
"E01000506","Weights +/-25%",3392,2,2973.9,3404.5,3876.1,902.2,0.543,0.457,1
"E01000507","Weights +/-25%",11060,4,10546.85,11085,11613,1066.15,0.998,0,0
"E01000508","Weights +/-25%",3133,1,2739.95,3148.5,3520.05,780.1,0.847,0.847,1
"E01000509","Weights +/-25%",2207,1,1883.95,2224,2530,646.05,1,1,1
"E01000510","Weights +/-25%",1482,1,1163,1486,1810.05,647.05,1,1,1
"E01000511","Weights +/-25%",4419,2,3945.85,4429.5,4904.05,958.2,1,0,1
"E01000512","Weights +/-25%",10867,4,10208,10886.5,11552.15,1344.15,0.967,0,0
"E01000513","Weights +/-25%",12703,4,12158.95,12733.5,13281.1,1122.15,0.99,0,0
"E01000514","Weights +/-25%",14186,5,13262.8,14207.5,15068.25,1805.45,0.876,0,0
"E01000515","Weights +/-25%",7343,3,6873.9,7364,7843.25,969.35,0.982,0,0.018
"E01000516","Weights +/-25%",13265,4,12710.8,13287.5,13875.05,1164.25,0.723,0,0
"E01000517","Weights +/-25%",17692,6,16999.25,17705.5,18395.1,1395.85,0.969,0,0
"E01000518","Weights +/-25%",13012,4,12403.95,13037.5,13695.2,1291.25,0.886,0,0
"E01000519","Weights +/-25%",8909,3,8385.95,8931.5,9469,1083.05,1,0,0
"E01000520","Weights +/-25%",9522,3,8839.95,9549,10212,1372.05,0.93,0,0
"E01000521","Weights +/-25%",721,1,562,735,921,359,1,1,1
"E01000522","Weights +/-25%",5134,2,4585.95,5146,5717.25,1131.3,1,0,1
"E01000523","Weights +/-25%",2961,1,2572,2982,3362.2,790.2,0.955,0.955,1
"E01000524","Weights +/-25%",799,1,623.9,810,1009,385.1,1,1,1
"E01000525","Weights +/-25%",3505,2,3107.8,3532,3970,862.2,0.719,0.281,1
"E01000526","Weights +/-25%",1995,1,1735.9,2004,2274.2,538.3,1,1,1
"E01000527","Weights +/-25%",1822,1,1497.95,1835.5,2191.15,693.2,1,1,1
"E01000528","Weights +/-25%",3308,1,2950.95,3337,3707.05,756.1,0.565,0.565,1
"E01000530","Weights +/-25%",18923,6,18110.95,18959,19765.85,1654.9,1,0,0
"E01000531","Weights +/-25%",6884,3,6394.95,6917,7418.05,1023.1,0.689,0,0.311
"E01000532","Weights +/-25%",11306,4,10621,11317.5,11962.05,1341.05,0.999,0,0
"E01000533","Weights +/-25%",1629,1,1313.9,1640.5,1980.25,666.35,1,1,1
"E01000534","Weights +/-25%",16063,5,15546.8,16093,16632.7,1085.9,0.996,0,0
"E01000535","Weights +/-25%",6850,3,6286.75,6897,7478.15,1191.4,0.635,0,0.365
"E01000536","Weights +/-25%",21873,7,21413.75,21906.5,22365.05,951.300000000003,1,0,0
"E01000538","Weights +/-25%",26737,8,26152.95,26720,27319.05,1166.1,0.735,0,0
"E01000539","Weights +/-25%",21521,7,20656.45,21552,22386,1729.55,0.994,0,0
"E01000540","Weights +/-25%",26236,8,25707.95,26267,26734.05,1026.1,1,0,0
"E01000541","Weights +/-25%",13884,5,13185.9,13916,14538.15,1352.25,0.816,0,0
"E01000543","Weights +/-25%",14300,5,13688.9,14310.5,14853.2,1164.3,0.98,0,0
"E01000544","Weights +/-25%",8415,3,7843.9,8430.5,9065.05,1221.15,1,0,0
"E01000545","Weights +/-25%",5922,2,5501.95,5937.5,6404.2,902.249999999999,1,0,1
"E01000546","Weights +/-25%",7206,3,6694.95,7229.5,7736.05,1041.1,0.926,0,0.074
"E01000547","Weights +/-25%",13825,5,13353,13842,14310.2,957.200000000001,0.854,0,0
"E01000548","Weights +/-25%",5926,2,5538.95,5939,6342,803.05,1,0,1
"E01000549","Weights +/-25%",17338,6,16872.85,17359,17812,939.150000000001,0.948,0,0
"E01000550","Weights +/-25%",6438,2,6109.95,6451,6772.2,662.25,0.935,0,0.935
"E01000551","Weights +/-25%",7611,3,7104.85,7624,8163,1058.15,0.999,0,0.001
"E01000552","Weights +/-25%",9483,3,9068.95,9501,9917,848.049999999999,0.995,0,0
"E01000553","Weights +/-25%",5668,2,5260,5690,6121,861,1,0,1
"E01000554","Weights +/-25%",9835,3,9116.7,9855.5,10558.2,1441.5,0.733,0,0
"E01000555","Weights +/-25%",13555,5,12902,13584.5,14211.05,1309.05,0.568,0,0
"E01000556","Weights +/-25%",3978,2,3551.95,3991,4389.1,837.15,0.99,0.01,1
"E01000557","Weights +/-25%",7634,3,7164.95,7655,8129.3,964.35,0.998,0,0.002
"E01000558","Weights +/-25%",8576,3,8124.95,8590,9044.15,919.2,1,0,0
"E01000559","Weights +/-25%",11535,4,10991.8,11569,12095.1,1103.3,1,0,0
"E01000560","Weights +/-25%",12165,4,11394.6,12202.5,12875.15,1480.55,1,0,0
"E01000561","Weights +/-25%",10854,4,10249.65,10856,11507.05,1257.4,0.985,0,0
"E01000562","Weights +/-25%",22649,7,22003,22672.5,23298.4,1295.4,0.998,0,0
"E01000563","Weights +/-25%",26295,8,25854.8,26314.5,26709.05,854.25,1,0,0
"E01000564","Weights +/-25%",10455,4,9535.85,10497,11417.75,1881.9,0.701,0,0
"E01000565","Weights +/-25%",10327,4,9706.95,10339,10918.2,1211.25,0.677,0,0
"E01000566","Weights +/-25%",18128,6,17104.55,18171,19268.1,2163.55,0.983,0,0
"E01000567","Weights +/-25%",12830,4,12059.85,12843,13598.25,1538.4,0.921,0,0
"E01000568","Weights +/-25%",22102,7,20738.9,22100,23434.15,2695.25,0.969,0,0
"E01000569","Weights +/-25%",24102,8,23427.85,24078.5,24737.1,1309.25,0.87,0,0
"E01000570","Weights +/-25%",9218,3,8509.8,9240,9950.1,1440.3,0.982,0,0
"E01000571","Weights +/-25%",12761,4,12417.95,12778.5,13121.05,703.100000000002,1,0,0
"E01000572","Weights +/-25%",17443,6,16473.95,17473.5,18462.8,1988.85,0.825,0,0
"E01000573","Weights +/-25%",15601,5,14641.95,15628,16591.6,1949.65,0.985,0,0
"E01000574","Weights +/-25%",16344,5,15313.3,16377.5,17444.15,2130.85,0.766,0,0
"E01000575","Weights +/-25%",13300,4,12410.6,13324,14173.7,1763.1,0.637,0,0
"E01000576","Weights +/-25%",13923,5,13195,13945.5,14624.1,1429.1,0.835,0,0
"E01000577","Weights +/-25%",6283,2,5591,6299,7008.2,1417.2,0.852,0,0.852
"E01000578","Weights +/-25%",7504,3,6935.85,7528.5,8114.25,1178.4,0.984,0,0.016
"E01000579","Weights +/-25%",12086,4,11397.85,12098,12720.7,1322.85,1,0,0
"E01000580","Weights +/-25%",16391,5,15771.8,16414,17100.05,1328.25,0.874,0,0
"E01000581","Weights +/-25%",14465,5,13428.2,14504.5,15428.25,2000.05,0.933,0,0
"E01000582","Weights +/-25%",19182,6,18236.75,19212.5,20104.1,1867.35,0.973,0,0
"E01000583","Weights +/-25%",13833,5,13134.1,13866,14590.05,1455.95,0.766,0,0
"E01000584","Weights +/-25%",17498,6,16541.9,17537.5,18439.1,1897.2,0.849,0,0
"E01000585","Weights +/-25%",16108,5,15317,16152,16964.55,1647.55,0.931,0,0
"E01000586","Weights +/-25%",9444,3,8758.95,9462.5,10160.15,1401.2,0.941,0,0
"E01000587","Weights +/-25%",16483,5,15808.4,16493.5,17143.25,1334.85,0.828,0,0
"E01000589","Weights +/-25%",14494,5,14003.8,14513,14973.05,969.25,1,0,0
"E01000590","Weights +/-25%",17794,6,17346.7,17833,18292.05,945.349999999999,1,0,0
"E01000591","Weights +/-25%",11532,4,10810.15,11562,12278.1,1467.95,1,0,0
"E01000592","Weights +/-25%",13304,4,12848.85,13326,13796.1,947.25,0.729,0,0
"E01000593","Weights +/-25%",12182,4,11410.4,12194.5,12963.5,1553.1,0.999,0,0
"E01000594","Weights +/-25%",12490,4,11652.95,12514,13318,1665.05,0.978,0,0
"E01000595","Weights +/-25%",2078,1,1724.95,2094,2440.05,715.1,1,1,1
"E01000596","Weights +/-25%",2189,1,1805.9,2199.5,2600.55,794.649999999999,1,1,1
"E01000599","Weights +/-25%",3403,2,2962.75,3411.5,3884.3,921.55,0.562,0.438,1
"E01000601","Weights +/-25%",238,1,171,240.5,309,138,1,1,1
"E01000602","Weights +/-25%",4092,2,3716.95,4122.5,4491,774.05,1,0,1
"E01000603","Weights +/-25%",1646,1,1378.95,1659,1956,577.05,1,1,1
"E01000604","Weights +/-25%",2811,1,2378.9,2825,3274.35,895.45,0.978,0.978,1
"E01000605","Weights +/-25%",2393,1,2062,2408,2760.15,698.15,1,1,1
"E01000606","Weights +/-25%",9557,3,8810.7,9594,10318.15,1507.45,0.875,0,0
"E01000607","Weights +/-25%",11897,4,10893.4,11923,12901.4,2008,0.997,0,0
