"simulation","constant","Income","Employment","Education","Health","Crime","Barriers","Living environment","mean_absolute_rank_change"
115,23,0.244667833200927,0.205745898962061,0.144265131624747,0.147992978297899,0.0806955394777911,0.0912856027476265,0.085347015688947,146.708813509107
116,23,0.208506607399693,0.250872939915914,0.122512196573761,0.119786734016915,0.103410765408165,0.100949675453114,0.093961081232437,136.367589986668
117,23,0.237319731711871,0.230140069393548,0.120939452464851,0.16169116369248,0.0934715844384942,0.0701404243537254,0.0862975739450308,351.469885942809
118,23,0.259433416474148,0.211137374704885,0.108182275960417,0.129026305093427,0.115983581513993,0.0870890637245607,0.08914798252857,213.465560657687
119,23,0.226473295113877,0.239915711336204,0.15066890063345,0.114600207194725,0.0737529099483663,0.100865717677549,0.0937232580958297,207.905969486012
120,23,0.24824930821561,0.217272551230068,0.0946516236345486,0.13526899817632,0.10023021029604,0.104480693140846,0.0998466153065678,269.550762849934
121,23,0.190865626231101,0.300395769308266,0.119074130131807,0.110957849188953,0.088756489441435,0.0923184053903579,0.0976317303080804,175.582461857489
122,23,0.197233034603078,0.230863966121937,0.120031838383156,0.137267307996339,0.0838753690307214,0.11411501209904,0.11661347176573,418.952392238182
123,23,0.21360499067712,0.201906953368969,0.155973241052254,0.140482583088034,0.091630892188176,0.0961678126567391,0.100233526968708,138.048763146204
124,23,0.221594434534702,0.218201148155593,0.111305336970845,0.18372528057161,0.0874744445158136,0.079539218793882,0.0981601364575549,311.692075248113
125,23,0.241077136078416,0.194377542097081,0.17024081867765,0.119685851916064,0.0760507197002934,0.0830649251079939,0.115503006422502,266.821211672344
126,23,0.250570771550591,0.271123646255868,0.11015320744694,0.104560091897103,0.0748379155571398,0.103948575577651,0.084805791714708,279.720396978229
127,23,0.204421114533085,0.195148564323714,0.143841560622937,0.142540351454034,0.100774545487262,0.0968255733588083,0.11644829022016,308.863753518009
128,23,0.229752658878069,0.194066326585496,0.145025154634651,0.13083334016977,0.0965160180375078,0.104117441036273,0.0996890606582339,204.006517552961
129,23,0.194579388387597,0.241381408035994,0.112070577338086,0.1522683165425,0.0993729382328706,0.0966580728882346,0.103669298574718,224.181543475047
130,23,0.223009561373023,0.240876966377787,0.137156980754945,0.13017406130965,0.101376428517823,0.0883230280118678,0.079082973654905,187.456376833054
131,23,0.260658272197645,0.192199023139854,0.109038539003438,0.146503157730736,0.114773890109953,0.0923659496061371,0.0844611682122372,195.83860168865
132,23,0.188545049871767,0.267521794910215,0.130265273681072,0.153679953634207,0.0896982564944819,0.078490514938856,0.0917991564694016,278.523241001336
133,23,0.226664900226738,0.192265285008025,0.113243944298697,0.162726386000013,0.110920037749746,0.119513378108239,0.0746660686085429,318.058598726117
134,23,0.206391011610382,0.242797436275182,0.14101759719561,0.146052695867072,0.0846730372503822,0.0887539352200285,0.0903142865813425,135.630336246482
135,23,0.281827200073964,0.176981596327366,0.139419540624623,0.120384673323255,0.0924448930503034,0.100841004754576,0.0881010918459123,233.322944748933
136,23,0.193924524792613,0.237416895128579,0.158613439156836,0.121997444232703,0.0839960839773341,0.103618428022436,0.100433184689499,216.109909643002
137,23,0.215913188471978,0.265392022458593,0.115403282464254,0.130229104883958,0.0847703596902716,0.101544351543774,0.0867476904871708,157.841090208863
138,23,0.222102242877361,0.225114186820321,0.143874913208836,0.105699181460549,0.110810092830257,0.0815516785825478,0.110847704220128,257.027877351505
139,23,0.245771797250278,0.189106775570048,0.168961521808277,0.12389128153336,0.112909076197435,0.0877439345212494,0.0716156131193526,326.958435787314
140,23,0.220419734031138,0.251423537451201,0.119219596187035,0.136158604346954,0.0967532646300619,0.0930681564546919,0.0829571068989179,134.642334468968
141,23,0.198114117699893,0.200067093501181,0.151161787457076,0.175212408180612,0.0818115681634202,0.112761475449956,0.0808715495478622,313.471130202934
142,23,0.18752914410693,0.284445159681547,0.123759062681584,0.136043900218246,0.0966726471581499,0.0924581962616175,0.0790918898919264,226.37766256851
143,23,0.184343042031947,0.274783721035098,0.106743628641679,0.115404988964973,0.111314035093935,0.10875643546934,0.0986541487630283,281.533165456976
144,23,0.192499012327839,0.258936816820424,0.154455236293449,0.123952691785942,0.094255984689261,0.0854616088467114,0.0904386492363736,168.868019552654
145,23,0.213639024290256,0.232132218057758,0.146918745698245,0.142562563688446,0.0829830689307174,0.0791578577244278,0.102606521610151,183.605154791888
146,23,0.212502866083596,0.189255213709761,0.144962834551836,0.153220531797053,0.0900292284443805,0.116636992674438,0.0933923327389355,301.944600799856
147,23,0.227499579692604,0.257259569249904,0.147331872615032,0.115966767067881,0.0777075247608094,0.0798771322345907,0.0943575543791789,190.773455784342
148,23,0.287638262098539,0.203209635545257,0.121370178878121,0.131341592782678,0.0785713195217765,0.0904659022368773,0.0874031089367509,190.458776477563
